User ID Number,Gender,Seeking,Age,Profile Visits,Kisses,Fans,Country Name,Country Cordinates,User Country,City Cordinates,Last Known City Location,Location,lastOnlineDate,lastOnlineTime,User ID,Age Category
3205,F,M,26,1,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Zornheim,2015-04-06T15:57:55Z,1428335875,55229cdbc76da1f6578b4682,Late Twenties
3206,F,F,23,1285,143,34,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,M√ºnsingen,2015-04-19T10:05:35Z,1429437935,55229ce2086ea1373f8b4d1e,Early Twenties
3207,F,M,24,1,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Kelkheim,2015-04-06T15:55:43Z,1428335743,55229d03076ea19c938b460b,Early Twenties
3208,F,M,23,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Bensheim,2015-04-06T15:00:07Z,1428332407,55229d50c76da127538b4e85,Early Twenties
3209,F,M,25,5,0,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Marignane,2015-04-06T16:03:21Z,1428336201,55229d47c66da178648b48c6,Late Twenties
3210,F,none,21,0,0,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Brenzone,2015-04-06T14:59:20Z,1428332360,55229e62e66da12b838b4572,Early Twenties
3211,F,M,26,7,1,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Dielheim,2015-04-06T16:12:12Z,1428336732,55229f04066ea151798b4b14,Late Twenties
3212,F,M,21,355,14,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Z√ºrich,2015-04-08T15:08:21Z,1428505701,5522a1f51a0ba06d038b48c9,Early Twenties
3213,F,none,22,91,11,0,Austria,"47.5162∞ N, 14.5501∞ E",AT,"47.3071∞ N, 11.0682∞ E",Telfs,Feldkirch,2015-04-06T16:10:59Z,1428336659,5522ade20b6ea1db298b46ce,Early Twenties
3214,F,M,22,9,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Ohmden,2015-04-06T16:01:01Z,1428336061,5522a5d0160ba04e668b48a5,Early Twenties
3215,F,M,24,4,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Frankfurt am Main,2015-04-06T16:18:49Z,1428337129,5522a47de56da12d3e8b4571,Early Twenties
3216,F,M,23,1,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Offenbach am Main,2015-04-06T15:55:33Z,1428335733,5522a35b150ba0d6788b47bf,Early Twenties
3217,F,M,24,4,0,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-06T16:01:01Z,1428336061,5522a6dd170ba079238b4a16,Early Twenties
3218,F,M,21,576,19,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4051∞ N, 8.1290∞ E",Rupperswil,Lausanne,2015-04-26T09:26:16Z,1430040376,5522a422c56da1c9518b4888,Early Twenties
3219,F,M,19,389,18,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Thurins,2015-04-08T13:36:37Z,1428500197,5522ac4be86da13c868b489c,Early Twenties
3220,F,M,24,3,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Bondorf,2015-04-06T15:57:52Z,1428335872,5522a4b6150ba099788b49a8,Early Twenties
3221,F,M,22,0,0,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Frankfurt am Main,2015-04-06T16:00:25Z,1428336025,5522a9ee1b0ba019508b4e22,Early Twenties
3222,F,M,23,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Mutterstadt,2015-04-06T16:04:58Z,1428336298,5522aa0fea6da1cf1d8b480d,Early Twenties
3223,F,M,24,0,0,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Lyon,2015-04-06T16:08:47Z,1428336527,5522a998096ea1325f8b4589,Early Twenties
3224,F,M,22,1,0,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Berna,2015-04-06T16:08:35Z,1428336515,5522a863c46da114618b4db9,Early Twenties
3225,F,M,23,2,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,H√∂hr-Grenzhausen,2015-04-06T16:17:13Z,1428337033,5522aa65150ba0a37d8b456d,Early Twenties
3226,F,M,23,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Weingarten,2015-04-06T15:55:24Z,1428335724,5522ab36c96da19c798b4622,Early Twenties
3227,F,M,21,1117,90,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Montm√©lian,2015-04-26T11:25:55Z,1430047555,5526b443e86da14f108b4c69,Early Twenties
3228,F,M,24,0,0,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Chalon-sur-Sa√¥ne,2015-04-06T16:01:48Z,1428336108,5522a985096ea1825d8b45a1,Early Twenties
3229,F,none,25,0,0,0,Central African Republic,"6.6111∞ N, 20.9394∞ E",CF,"4.3033∞ S, 15.3105∞ E",Kinshasa,Geneva,2015-04-06T15:55:32Z,1428335732,5522aa4e170ba0c5268b48d8,Late Twenties
3230,F,M,22,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Steinheim am Albuch,2015-04-06T15:57:15Z,1428335835,5522aa46150ba0a67c8b4893,Early Twenties
3231,F,M,20,637,3,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2607∞ N, 8.5964∞ E",Horgen,Glis,2015-04-26T11:37:16Z,1430048236,553abb19170ba0e61e8b4bc3,Early Twenties
3232,F,M,23,66,8,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Mainaschaff,2015-04-06T16:03:52Z,1428336232,5522abb6e86da155868b470e,Early Twenties
3233,F,M,22,5,3,10,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Sommancourt,2015-04-06T16:11:12Z,1428336672,5522ac4ce66da1ec8c8b456a,Early Twenties
3234,F,M,25,5,1,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-06T16:11:12Z,1428336672,5522aba2e56da162408b4591,Late Twenties
3235,F,M,26,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,K√∂ln,2015-04-06T16:02:29Z,1428336149,5522aba31b0ba025618b46b4,Late Twenties
3236,F,M,24,3,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Rodgau,2015-04-06T16:10:05Z,1428336605,5522ac570a6ea1ef6c8b47ce,Early Twenties
3237,F,none,22,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Aschaffenburg,2015-04-06T16:13:33Z,1428336813,5522adfe150ba0417e8b4be8,Early Twenties
3238,F,M,24,0,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Eschweiler,2015-04-06T16:10:46Z,1428336646,5522ae4c170ba088288b4b28,Early Twenties
3239,F,M,20,18,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2403∞ N, 8.1875∞ E",Menziken,Morges,2015-04-06T18:30:17Z,1428345017,5522c882170ba0103d8b4630,Early Twenties
3240,F,none,22,1284,33,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Frankfurt am Main,2015-04-27T19:25:25Z,1430162725,5522c5ec0b6ea1fb398b4688,Early Twenties
3241,F,M,20,1565,96,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Urtenen-Sch√∂nb√ºhl,2015-04-26T11:23:25Z,1430047405,5526e0b7c56da13d688b45e3,Early Twenties
3242,F,M,25,1801,78,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0502∞ N, 8.3093∞ E",Luzern,Luzern,2015-04-26T10:53:57Z,1430045637,5522cd7404eb1251788b46b0,Late Twenties
3243,F,M,23,279,12,7,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0589∞ N, 6.9007∞ E",Cernier,La Chaux-de-Fonds,2015-04-11T21:10:03Z,1428786603,5522e571170ba0df528b4c9b,Early Twenties
3244,F,M,21,4628,126,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2128∞ N, 7.9893∞ E",Dagmersellen,Langnau bei Reiden,2015-04-25T21:01:53Z,1429995713,55240e31c76da1e90c8b484e,Early Twenties
3245,F,M,24,669,20,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,K√∂ln,2015-04-19T11:53:26Z,1429444406,5522e3b4e56da146248b458d,Early Twenties
3246,F,M,23,1201,87,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3500∞ N, 7.9037∞ E",Olten,W√∂schnau,2015-04-26T11:44:40Z,1430048680,5522e603170ba06c5b8b4579,Early Twenties
3247,F,M,25,232,12,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Saint-Ismier,2015-04-08T15:06:44Z,1428505604,5522e9eee86da12c6c8b4d3a,Late Twenties
3248,F,M,20,2867,59,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3904∞ N, 8.0457∞ E",Aarau,Buchs,2015-04-25T23:09:14Z,1430003354,5535722aea6da1a70c8b4ae6,Early Twenties
3249,F,M,19,677,13,1,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Albens,2015-04-26T11:40:49Z,1430048449,553a21f2150ba0424a8b4935,Early Twenties
3250,F,M,20,195,6,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Lausanne,2015-04-08T14:58:41Z,1428505121,552306e91c0ba076348b487a,Early Twenties
3251,F,M,22,1668,113,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,√âvian-les-Bains,2015-04-26T19:00:21Z,1430074821,55230b30180ba0521b8b4a73,Early Twenties
3252,F,M,24,14,0,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Champfromier,2015-04-07T11:24:16Z,1428405856,55231f39553fcb9702bcfe77,Early Twenties
3253,F,M,22,50,3,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0502∞ N, 8.3093∞ E",Luzern,Onex,2015-04-07T11:46:12Z,1428407172,55231f3a553fcb9702bcfe7b,Early Twenties
3254,F,M,20,41,3,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2607∞ N, 8.5964∞ E",Horgen,Les Acacias,2015-04-07T12:03:58Z,1428408238,55231f47553fcb9702bcfea8,Early Twenties
3255,F,M,21,72,1,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.3190∞ N, 6.9706∞ E",Aigle,Ollon,2015-04-07T11:39:25Z,1428406765,55231f5b553fcb9702bcff01,Early Twenties
3256,F,M,24,365,14,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Lausanne,2015-04-13T14:45:40Z,1428936340,55231f64553fcb9702bcff2f,Early Twenties
3257,F,M,20,44,3,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0589∞ N, 6.9007∞ E",Cernier,Ch√¢tel-Saint-Denis,2015-04-07T12:04:11Z,1428408251,552376440b6ea1e7018b45b1,Early Twenties
3258,F,M,25,1476,77,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Colmar,2015-04-11T20:46:18Z,1428785178,55267bfdc56da1f6258b481a,Late Twenties
3259,F,M,21,378,2,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Dumenza,2015-04-08T15:16:13Z,1428506173,552398d7160ba020718b4a4f,Early Twenties
3260,F,M,21,4,1,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2403∞ N, 8.1875∞ E",Menziken,Montagny-Chamard,2015-04-07T12:16:42Z,1428409002,55239c35140ba0f9278b4666,Early Twenties
3261,F,M,25,0,0,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2403∞ N, 8.1875∞ E",Menziken,Martigny,2015-04-07T12:22:08Z,1428409328,55239e70150ba02c078b48cc,Late Twenties
3262,F,M,25,1087,29,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Frankfurt am Main,2015-04-26T18:53:15Z,1430074395,5523ba23076ea183908b480b,Late Twenties
3263,F,M,24,84,2,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Freiburg im Breisgau,2015-04-08T15:19:35Z,1428506375,5523bd10cc6da14f1a8b456a,Early Twenties
3264,F,none,22,426,0,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Worms,2015-04-27T19:24:48Z,1430162688,5528d890cb6da124588b459b,Early Twenties
3265,F,M,20,2026,29,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Freiburg im Breisgau,2015-04-26T11:44:03Z,1430048643,553563e00c6ea139318b4829,Early Twenties
3266,F,M,19,1637,37,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2607∞ N, 8.5964∞ E",Horgen,Meilen,2015-04-26T10:59:55Z,1430045995,552432a81a0ba0ce548b46c6,Early Twenties
3267,F,M,20,1018,20,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mulfingen,Freiburg im Breisgau,2015-04-26T11:31:36Z,1430047896,55313cd2c76da199298b4883,Early Twenties
3268,F,M,22,663,4,23,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Nieder-Olm,2015-04-26T18:52:58Z,1430074378,5528f9c5e96da114778b4600,Early Twenties
3269,F,M,19,18,0,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Neuvecelle,2015-04-08T15:01:02Z,1428505262,55245b7a076ea1ff4c8b48f3,Early Twenties
3270,F,M,20,942,26,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2607∞ N, 8.5964∞ E",Horgen,Gen√®ve,2015-05-02T18:49:06Z,1430592546,55246bbfc86da1d99c8b4b61,Early Twenties
3271,F,M,25,45,4,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Lausanne,2015-04-08T15:05:55Z,1428505555,552470f3553fcb98455e0ead,Late Twenties
3272,F,M,24,2147,72,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0339∞ N, 8.4253∞ E",Weggis,Killwangen,2015-04-26T18:51:21Z,1430074281,5524f0fb0a6ea1464d8b46bb,Early Twenties
3273,F,none,22,2811,151,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Seligenstadt,2015-04-27T19:16:48Z,1430162208,552535d1140ba07f518b4e7c,Early Twenties
3274,F,none,25,416,7,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Freiburg im Breisgau,2015-04-27T19:15:53Z,1430162153,55253cb51c0ba0577b8b4d77,Late Twenties
3275,F,M,24,3123,177,30,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-26T18:50:35Z,1430074235,55254248e56da1d65c8b4578,Early Twenties
3276,F,M,24,1127,19,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-26T11:05:29Z,1430046329,552562fa170ba0da708b469e,Early Twenties
3277,F,M,24,731,5,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Luzern,2015-04-26T10:41:57Z,1430044917,5525852f086ea1b56a8b46d9,Early Twenties
3278,F,M,23,79,3,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Meximieux,2015-04-25T15:41:36Z,1429976496,5536638a076ea1a58c8b4b64,Early Twenties
3279,F,M,22,1030,54,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,D√©sandans,2015-04-26T11:53:40Z,1430049220,55258b431a0ba0b6688b4592,Early Twenties
3280,F,M,22,345,10,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Saint-Maurice,2015-04-26T10:28:58Z,1430044138,552597b7c46da105458b4862,Early Twenties
3281,F,none,22,939,19,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4495∞ N, 8.5822∞ E",Kloten,Gr√§slikon,2015-04-27T19:41:53Z,1430163713,5525b0cee86da1f7758b466e,Early Twenties
3282,F,M,20,1002,26,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Erlenbach (ZH),2015-04-26T06:56:46Z,1430031406,5526bfdc150ba032658b475c,Early Twenties
3283,F,M,25,695,27,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Besan√ßon,2015-04-26T16:59:21Z,1430067561,5526c0de0a6ea11a748b46ac,Late Twenties
3284,F,M,24,253,3,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Frankfurt am Main,2015-04-26T18:52:54Z,1430074374,5526c17fca6da1da6b8b4d00,Early Twenties
3285,F,M,19,1599,236,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Prilly,2015-04-26T16:30:33Z,1430065833,5526cb66066ea1e98e8b4a85,Early Twenties
3286,F,M,20,483,16,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Viuz-en-Sallaz,2015-04-26T11:15:38Z,1430046938,5526cec4c46da1ee3e8b46b1,Early Twenties
3287,F,M,23,564,22,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-26T18:05:42Z,1430071542,552c1e6d0b6ea1e2058b45cf,Early Twenties
3288,F,M,22,604,29,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6155∞ N, 7.0577∞ E",Bulle,Bulle,2015-05-03T00:49:04Z,1430614144,552700d7ea6da1f6658b46dc,Early Twenties
3289,F,M,25,887,8,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Suhr,2015-04-26T10:36:25Z,1430044585,55362d20c46da1bf7d8b46e8,Late Twenties
3290,F,none,21,1096,84,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-24T21:15:42Z,1429910142,552770fd160ba031248b47d1,Early Twenties
3291,F,M,19,757,57,10,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4988∞ N, 6.7692∞ E",Puidoux,Pr√©vonloup,2015-04-26T12:59:00Z,1430053140,55277e37086ea1f3098b4e42,Early Twenties
3292,F,none,23,652,18,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4867∞ N, 8.2109∞ E",Brugg,Brugg,2015-04-27T19:14:30Z,1430162070,552a20bb1c0ba0fb2a8b46b9,Early Twenties
3293,F,none,24,1215,36,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Maxdorf,2015-04-27T19:43:20Z,1430163800,5527d07cc46da1a86b8b4c7b,Early Twenties
3294,F,M,21,797,55,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4051∞ N, 8.1290∞ E",Rupperswil,Rolle,2015-04-26T12:38:49Z,1430051929,5527e541140ba0555e8b4ad2,Early Twenties
3295,F,M,22,670,13,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Annecy-le-Vieux,2015-05-03T06:58:53Z,1430636333,5527fa3b1b0ba0431d8b4a8f,Early Twenties
3296,F,M,25,3997,216,5,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Basel,2015-04-26T11:45:36Z,1430048736,553ab1350b6ea194898b4981,Late Twenties
3297,F,M,24,217,0,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Lyon,2015-04-11T18:31:13Z,1428777073,5528146907eb122f308b46a2,Early Twenties
3298,F,none,22,444,15,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-27T19:31:25Z,1430163085,552848f11b0ba049478b456e,Early Twenties
3299,F,M,19,164,7,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-11T20:01:16Z,1428782476,552853a1944b703e3e8b45b8,Early Twenties
3300,F,M,24,296,2,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-26T03:38:25Z,1430019505,55289864c86da1bf3e8b4567,Early Twenties
3301,F,M,20,435,15,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-11T22:42:19Z,1428792139,5528e038cb6da126518b456c,Early Twenties
3302,F,M,19,216,22,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4495∞ N, 8.5822∞ E",Kloten,Kriens,2015-04-11T22:37:57Z,1428791877,5528d7e0c56da131448b458b,Early Twenties
3303,F,M,23,952,24,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2128∞ N, 7.9893∞ E",Dagmersellen,La Chaux-de-Fonds,2015-05-03T00:53:48Z,1430614428,552abdcf170ba0f3498b4683,Early Twenties
3304,F,M,24,1042,63,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Besan√ßon,2015-04-30T19:06:48Z,1430420808,5529283de86da13f878b4b71,Early Twenties
3305,F,none,23,2455,79,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Pleidelsheim,2015-04-27T19:43:29Z,1430163809,5538f883180ba07f238b4f7a,Early Twenties
3306,F,M,25,5580,327,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2607∞ N, 8.5964∞ E",Horgen,Lausana,2015-04-25T13:34:52Z,1429968892,55297e4f190ba08a058b45e4,Late Twenties
3307,F,M,24,49,6,1,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Bressey-sur-Tille,2015-04-17T17:30:53Z,1429291853,552fae8ecb6da1c24b8b45a4,Early Twenties
3308,F,M,21,1172,96,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.0703∞ N, 7.6869∞ E",Turin,Pasta,2015-04-26T11:49:31Z,1430048971,55378041c46da1f9408b4c30,Early Twenties
3309,F,none,24,1112,69,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.2941∞ N, 7.5335∞ E",Sierre,Sissach,2015-04-26T11:48:20Z,1430048900,55299ab5c56da132078b45b5,Early Twenties
3310,F,M,25,409,27,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4628∞ N, 6.8419∞ E",Vevey,Lausanne,2015-04-18T23:06:38Z,1429398398,5529acb1e86da1e2718b4597,Late Twenties
3311,F,M,24,873,42,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Gex,2015-04-26T11:14:02Z,1430046842,552a092d0a6ea16b698b4706,Early Twenties
3312,F,none,25,391,4,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"49.4058∞ N, 12.2818∞ E",Altendorf,Altendorf,2015-04-27T19:25:50Z,1430162750,552a1d020b6ea1562a8b46c0,Late Twenties
3313,F,M,23,1451,162,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Pully,2015-04-26T18:38:32Z,1430073512,552a53f7c56da1d06e8b4a31,Early Twenties
3314,F,M,23,480,27,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,K√∂ln,2015-04-19T11:52:57Z,1429444377,552a4837190ba09d2f8b4a13,Early Twenties
3315,F,M,21,846,40,0,France,"46.2276∞ N, 2.2137∞ E",FR,"43.2965∞ N, 5.3698∞ E",Marseille,Oullins,2015-04-26T10:34:40Z,1430044480,552a63b1160ba03e7c8b46f2,Early Twenties
3316,F,M,23,1589,117,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-24T19:10:10Z,1429902610,552a6cc7190ba0d8408b4606,Early Twenties
3317,F,M,23,957,8,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"49.3408∞ N, 9.8028∞ E",Mainz,Mahlberg,2015-05-01T15:47:46Z,1430495266,552a76de1a0ba0f3158b4c92,Early Twenties
3318,F,M,22,198,4,8,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lausanne,Murten,2015-04-22T07:44:29Z,1429688669,552a8a11170ba0d6298b4f74,Early Twenties
3319,F,M,24,554,33,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6015∞ N, 6.6822∞ E",Froideville,Fribourg,2015-04-26T13:11:05Z,1430053865,552a8b45170ba0f92c8b4881,Early Twenties
3320,F,M,20,1115,54,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Glattfelden,2015-04-26T11:01:47Z,1430046107,552a8e721c0ba077578b4c5d,Early Twenties
